GeneName,Genbank_ID,Member_class,COG_ID,old_functional_class,functional_class,funclass_name,arCOG_ID,arcog_name
VNG1275Gm,16554491,4,COG2262,R,R,General function prediction only ,arCOG00353,GTP-binding protein protease modulator 
VNG1275G,16554491,4,COG2262,R,R,General function prediction only ,arCOG00353,GTP-binding protein protease modulator 
VNG2410G,15791193,4,COG1100,R,R,General function prediction only ,arCOG00354,GTPase SAR1 or related small G protein 
VNG2587C,15791327,4,COG0218,R,R,General function prediction only ,arCOG00355,"GTP-binding protein YscX, possible signaling factor"
VNG1749G,15790674,1,COG0012,J,J,Translation; ribosomal structure and biogenesis ,arCOG00357,"Predicted GTPase, probable translation factor "
VNG0504G,15789732,1,COG0012,J,J,Translation; ribosomal structure and biogenesis ,arCOG00357,"Predicted GTPase, probable translation factor "
VNG1111G,15790199,4,COG1163,R,R,General function prediction only ,arCOG00358,Predicted GTPase 
VNG2455C,15791229,4,COG3366,S,S,Function unknown ,arCOG00360,Uncharacterized conserved protein 
VNG1891H,15790782,4,COG1630,L,S,Function unknown ,arCOG00367,NurA 5'-3' nuclease
VNG0514C,15789741,1,COG0419,L,L,Replication; recombination and repair ,arCOG00368,"ATPase involved in DNA repair, SbcC"
VNG0342G,15789609,2,COG1196,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00371,Chromosome segregation ATPase 
VNG6173C,16120118,2,COG1196,L,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00373,"DNA sulfur modification protein DndD, ATPase"
VNG6320C,16120228,2,COG1196,L,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00373,"DNA sulfur modification protein DndD, ATPase"
VNG2149H,15790982,4,COG2512,K,S,Function unknown ,arCOG00381,"Predicted trancriptional regulator, ArsR family"
VNG2614H,15791348,1,COG0640,K,K,Transcription ,arCOG00394,"Transcriptional regulator containing HTH domain, ArsR family "
VNG0511H,15789739,1,COG0640,K,K,Transcription ,arCOG00394,"Transcriptional regulator containing HTH domain, ArsR family "
VNG0293H,15789573,1,COG0640,K,K,Transcription ,arCOG00394,"Transcriptional regulator containing HTH domain, ArsR family "
VNG0703H,15789884,1,COG0640,K,K,Transcription ,arCOG00394,"Transcriptional regulator containing HTH domain, ArsR family "
VNG1438H,15790445,1,COG0640,K,K,Transcription ,arCOG00394,"Transcriptional regulator containing HTH domain, ArsR family "
VNG6287H,16120202,NA,,NA,,NA,arCOG00394/3,NA
VNG0512G,15789740,1,COG0420,L,L,Replication; recombination and repair ,arCOG00397,"DNA repair exonuclease, SbcD "
VNG1835G,15790739,1,COG0441,J,J,Translation; ribosomal structure and biogenesis ,arCOG00401,Threonyl-tRNA synthetase 
VNG2005G,15790871,1,COG0124,J,J,Translation; ribosomal structure and biogenesis ,arCOG00404,Histidyl-tRNA synthetase 
VNG2352G,15791150,1,COG0423,J,J,Translation; ribosomal structure and biogenesis ,arCOG00405,Glycyl-tRNA synthetase (class II) 
VNG0461G,15789697,1,COG0017,J,J,Translation; ribosomal structure and biogenesis ,arCOG00406,Aspartyl/asparaginyl-tRNA synthetase 
VNG2504G,15791263,1,COG0016,J,J,Translation; ribosomal structure and biogenesis ,arCOG00410,Phenylalanyl-tRNA synthetase alpha subunit 
VNG2505G,15791264,1,COG0072,J,J,Translation; ribosomal structure and biogenesis ,arCOG00412,Phenylalanyl-tRNA synthetase beta subunit 
VNG2473G,15791243,1,COG0468,L,L,Replication; recombination and repair ,arCOG00415,RecA/RadA recombinase 
VNG1665G,15790613,1,COG0468,L,L,Replication; recombination and repair ,arCOG00417,RecA/RadA recombinase 
VNG1864G,15790761,NA,COG0537,F,FGR,NA,arCOG00419,HIT family hydrolase
VNG2186G,15791017,NA,COG0537,F,FGR,NA,arCOG00419,HIT family hydrolase
VNG2519H,15791276,4,COG2404,R,R,General function prediction only ,arCOG00423,Predicted phosphohydrolase (DHH superfamily) 
VNG2333C,15791135,1,COG0608,L,L,Replication; recombination and repair ,arCOG00427,Single-stranded DNA-specific exonuclease RecJ
VNG0789C,15789951,1,COG0608,L,L,Replication; recombination and repair ,arCOG00428,Protein similar to exonuclease RecJ central domain predicted to be involved in DNA replication intiation
VNG0779C,15789944,1,COG1107,L,L,Replication; recombination and repair ,arCOG00429,"Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain "
VNG1511C,15790501,1,COG1107,L,L,Replication; recombination and repair ,arCOG00429,"Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain "
VNG0780H,15789945,NA,,NA,,NA,arCOG00429/2,NA
VNG0223G,15789525,4,COG0714,R,R,General function prediction only ,arCOG00434,MoxR-like ATPase 
VNG1565G,15790540,3,COG1239,R,H,Coenzyme transport and metabolism ,arCOG00438,AAA family ATPase
VNG2181G,15791012,NA,,NA,,NA,arCOG00439/3,NA
VNG2181G,15791012,NA,,NA,,NA,arCOG00439/3,NA
VNG6032G,16120005,4,COG0714,R,R,General function prediction only ,arCOG00441,MoxR-like ATPase 
VNG6244G,16120174,4,COG0714,R,R,General function prediction only ,arCOG00441,MoxR-like ATPase 
VNG5033G,10803574,4,COG0714,R,R,General function prediction only ,arCOG00441,MoxR-like ATPase 
VNG2150G,15790983,3,COG2086,C,C,Energy production and conversion ,arCOG00446,"Electron transfer flavoprotein, beta subunit "
VNG2151G,15790984,3,COG2025,C,C,Energy production and conversion ,arCOG00447,"Electron transfer flavoprotein, alpha subunit "
VNG6179G,16120123,2,COG0589,T,T,Signal transduction mechanisms ,arCOG00449,"Nucleotide-binding protein,  UspA family"
VNG2607C,15791342,4,COG2085,R,R,General function prediction only ,arCOG00457,Predicted dinucleotide-binding enzyme 
VNG2610C,15791344,4,COG1913,R,R,General function prediction only ,arCOG00458,Predicted Zn-dependent protease 
VNG0592G,15789799,1,COG0177,L,L,Replication; recombination and repair ,arCOG00459,EndoIII-related endonuclease 
VNG0398G,15789648,1,COG0177,L,L,Replication; recombination and repair ,arCOG00459,EndoIII-related endonuclease 
VNG1520G,15790507,1,COG1194,L,L,Replication; recombination and repair ,arCOG00462,A/G-specific DNA glycosylase 
VNG0694G,15789879,4,COG1833,L,S,Function unknown ,arCOG00463,Uri superfamily endonuclease
VNG1266G,15790318,1,COG0122,L,L,Replication; recombination and repair ,arCOG00464,3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase 
VNG1311G,15790351,1,COG0122,L,L,Replication; recombination and repair ,arCOG00464,3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase 
VNG6150G,16120100,NA,COG1474,L,LO,NA,arCOG00467,"Cdc6-related protein, AAA superfamily ATPase "
VNG0045C,15789380,NA,COG1474,L,LO,NA,arCOG00467,"Cdc6-related protein, AAA superfamily ATPase "
VNG6363G,16120260,NA,COG1474,L,LO,NA,arCOG00467,"Cdc6-related protein, AAA superfamily ATPase "
VNG5094G,10803617,NA,COG1474,L,LO,NA,arCOG00467,"Cdc6-related protein, AAA superfamily ATPase "
VNG1224G,15790284,NA,COG1474,L,LO,NA,arCOG00467,"Cdc6-related protein, AAA superfamily ATPase "
VNG2271G,15791083,NA,COG1474,L,LO,NA,arCOG00467,"Cdc6-related protein, AAA superfamily ATPase "
VNG6091G,16120054,NA,COG1474,L,LO,NA,arCOG00467,"Cdc6-related protein, AAA superfamily ATPase "
VNG2411G,15791194,NA,,NA,,NA,arCOG00467/1,NA
VNG6164G,16120112,NA,,NA,,NA,arCOG00467/2,NA
VNG5200H,10803685,NA,,NA,,NA,arCOG00467/2,NA
VNG5203C,10803686,NA,,NA,,NA,arCOG00467/2,NA
VNG6187G,16120131,NA,,NA,,NA,arCOG00467/2,NA
VNG2411G,15791194,NA,,NA,,NA,arCOG00467/3,NA
VNG1964H,15790839,NA,COG1474,L,LO,NA,arCOG00468,orc1/cdc6 family replication initiation protein
VNG2240G,15791058,1,COG0470,L,L,Replication; recombination and repair ,arCOG00469,"ATPase involved in DNA replication HolB, small subunit"
VNG2280G,15791090,1,COG0470,L,L,Replication; recombination and repair ,arCOG00469,"ATPase involved in DNA replication HolB, small subunit"
VNG1622G,15790579,1,COG0470,L,L,Replication; recombination and repair ,arCOG00470,"ATPase involved in DNA replication HolB, large subunit"
VNG6272G,16120192,NA,,NA,,NA,arCOG00471/3,NA
VNG6272G,16120192,NA,,NA,,NA,arCOG00471/3,NA
VNG1823C,15790730,3,COG0212,H,H,Coenzyme transport and metabolism ,arCOG00474,5-formyltetrahydrofolate cyclo-ligase 
VNG0610G,15789814,3,COG0382,H,H,Coenzyme transport and metabolism ,arCOG00476,4-hydroxybenzoate polyprenyltransferase or related prenyltransferase 
VNG1682C,15790627,3,COG0382,H,H,Coenzyme transport and metabolism ,arCOG00478,4-hydroxybenzoate polyprenyltransferase or related prenyltransferase 
VNG0666G,15789856,2,COG0109,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG00479,Polyprenyltransferase (cytochrome oxidase assembly factor) 
VNG1075G,15790173,3,COG1575,H,H,Coenzyme transport and metabolism ,arCOG00480,"1,4-dihydroxy-2-naphthoate octaprenyltransferase "
VNG2017G,15790879,1,COG1384,J,J,Translation; ribosomal structure and biogenesis ,arCOG00485,Lysyl-tRNA synthetase (class I) 
VNG1097G,15790190,1,COG0215,J,J,Translation; ribosomal structure and biogenesis ,arCOG00486,Cysteinyl-tRNA synthetase 
VNG6312G,16120221,1,COG0018,J,J,Translation; ribosomal structure and biogenesis ,arCOG00487,Arginyl-tRNA synthetase 
VNG2256G,15791072,1,COG0592,L,L,Replication; recombination and repair ,arCOG00488,DNA polymerase sliding clamp subunit (PCNA homolog) 
VNG1547C,15790526,4,COG2096,H,S,Function unknown ,arCOG00489,cob(I)alamin adenosyltransferase
VNG0095G,15789421,3,COG0057,G,G,Carbohydrate transport and metabolism ,arCOG00493,Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase 
VNG1435G,15790443,3,COG0136,E,E,Amino acid transport and metabolism ,arCOG00494,Aspartate-semialdehyde dehydrogenase 
VNG1216G,15790280,3,COG0126,G,G,Carbohydrate transport and metabolism ,arCOG00496,3-phosphoglycerate kinase 
VNG0883H,15790021,4,COG2220,R,R,General function prediction only ,arCOG00497,Zn-dependent hydrolase of the beta-lactamase fold 
VNG1038C,15790144,4,COG2220,R,R,General function prediction only ,arCOG00497,Zn-dependent hydrolase of the beta-lactamase fold 
VNG0291H,15789572,4,COG0491,R,R,General function prediction only ,arCOG00498,Metal-dependent hydrolase of the beta-lactamase superfamily II 
VNG0709C,15789889,4,COG0491,R,R,General function prediction only ,arCOG00498,Metal-dependent hydrolase of the beta-lactamase superfamily II 
VNG2060G,15790909,4,COG1235,R,R,General function prediction only ,arCOG00499,Metal-dependent hydrolase of the beta-lactamase superfamily
VNG1503C,15790496,4,COG1234,R,R,General function prediction only ,arCOG00500,Metal-dependent hydrolase of the beta-lactamase superfamily
VNG2239C,15791057,4,COG1234,R,R,General function prediction only ,arCOG00501,Metal-dependent hydrolase of the beta-lactamase superfamily
VNG1327G,15790363,4,COG0491,R,R,General function prediction only ,arCOG00504,Metal-dependent hydrolase of the beta-lactamase superfamily II 
VNG0231C,15789530,4,COG0491,R,R,General function prediction only ,arCOG00504,Metal-dependent hydrolase of the beta-lactamase superfamily II 
VNG2080C,15790924,4,COG0491,R,R,General function prediction only ,arCOG00504,Metal-dependent hydrolase of the beta-lactamase superfamily II 
VNG2073C,15790917,4,COG0491,R,R,General function prediction only ,arCOG00505,Metal-dependent hydrolase of the beta-lactamase superfamily II 
VNG1340C,15790371,4,COG0491,R,R,General function prediction only ,arCOG00511,Metal-dependent hydrolase of the beta-lactamase superfamily II 
VNG1487H,15790485,4,COG3467,R,R,General function prediction only ,arCOG00512,Predicted flavin-nucleotide-binding protein 
VNG1621H,15790578,4,COG3467,R,R,General function prediction only ,arCOG00513,Predicted flavin-nucleotide-binding protein 
VNG1182H,15790253,4,COG3467,R,R,General function prediction only ,arCOG00513,Predicted flavin-nucleotide-binding protein 
VNG0851C,15789995,4,COG2220,R,R,General function prediction only ,arCOG00515,Zn-dependent hydrolase of the beta-lactamase fold 
VNG6460C,16120330,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG6466C,16120335,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG5069C,10803596,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG6060C,16120027,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG5228C,10803707,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG6066C,16120032,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG0440C,15789682,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG5062C,10803590,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG5235C,10803713,4,COG0491,R,R,General function prediction only ,arCOG00517,Rhodanese Homology Domain fused to Zn-dependent hydrolase of glyoxylase family 
VNG0825C,15789977,NA,,NA,,NA,arCOG00532/3,NA
VNG0081G,15789412,3,COG0314,H,H,Coenzyme transport and metabolism ,arCOG00533,"Molybdopterin converting factor, large subunit "
VNG2279H,15791089,NA,,NA,,NA,arCOG00535/1,NA
VNG1848H,15790749,3,COG1977,H,H,Coenzyme transport and metabolism ,arCOG00536,"Molybdopterin converting factor, small subunit "
VNG2512G,15791270,1,COG1236,J,J,Translation; ribosomal structure and biogenesis ,arCOG00541,Predicted exonuclease of the beta-lactamase fold involved in RNA processing 
VNG0401G,15789650,4,COG1782,R,R,General function prediction only ,arCOG00543,"Predicted metal-dependent RNase, consists of a metallo-beta-lactamase domain and an RNA-binding KH domain "
VNG1149C,16554486,4,COG0595,J,R,General function prediction only ,arCOG00546,mRNA degradation ribonuclease J1/J2 (metallo-beta-lactamase superfamily)
VNG1149Cm,16554486,4,COG0595,J,R,General function prediction only ,arCOG00546,mRNA degradation ribonuclease J1/J2 (metallo-beta-lactamase superfamily)
VNG1471C,15790471,4,COG1711,L,S,Function unknown ,arCOG00551,"DNA replication initiation complex subunit, GINS15 family"
VNG2213G,15791037,4,COG1204,L,R,General function prediction only ,arCOG00553,Replicative SFII helicase 
VNG2368G,15791161,4,COG1204,L,R,General function prediction only ,arCOG00553,Replicative SFII helicase 
VNG2173G,15791004,NA,,NA,,NA,arCOG00554/2,NA
VNG1251G,15790306,4,COG1201,R,R,General function prediction only ,arCOG00557,Lhr-like helicase 
VNG2156C,15790989,2,COG4745,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG00562,Predicted membrane-bound mannosyltransferase  
VNG0631C,15789830,2,COG4745,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG00562,Predicted membrane-bound mannosyltransferase  
VNG2064H,15790911,2,COG4745,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG00562,Predicted membrane-bound mannosyltransferase  
VNG0555C,15789770,4,COG5427,S,S,Function unknown ,arCOG00563,Uncharacterized membrane protein 
VNG1198C,15790266,3,COG0644,C,C,Energy production and conversion ,arCOG00570,Dehydrogenase (flavoprotein) 
VNG0468C,15789703,3,COG0644,C,C,Energy production and conversion ,arCOG00570,Dehydrogenase (flavoprotein) 
VNG0439C,15789680,3,COG0644,C,C,Energy production and conversion ,arCOG00570,Dehydrogenase (flavoprotein) 
VNG2638G,15791367,3,COG0644,C,C,Energy production and conversion ,arCOG00570,Dehydrogenase (flavoprotein) 
VNG1306G,15790347,3,COG1053,C,C,Energy production and conversion ,arCOG00571,"Succinate dehydrogenase/fumarate reductase, flavoprotein subunit "
VNG1883G,15790776,3,COG0029,H,H,Coenzyme transport and metabolism ,arCOG00572,Aspartate oxidase 
VNG2604Gm,16554521,3,COG1635,G,H,Coenzyme transport and metabolism ,arCOG00574,"Ribulose 1,5-bisphosphate synthetase, converts PRPP to RuBP, flavoprotein"
VNG2604G,16554521,3,COG1635,G,H,Coenzyme transport and metabolism ,arCOG00574,"Ribulose 1,5-bisphosphate synthetase, converts PRPP to RuBP, flavoprotein"
VNG1744H,15790671,3,COG0428,P,P,Inorganic ion transport and metabolism ,arCOG00576,Predicted divalent heavy-metal cations transporter 
VNG0938G,15790064,3,COG0428,P,P,Inorganic ion transport and metabolism ,arCOG00576,Predicted divalent heavy-metal cations transporter 
VNG2366C,15791158,4,COG1645,R,R,General function prediction only ,arCOG00578,Uncharacterized Zn-finger containing protein 
VNG0426G,15789670,1,COG1594,K,K,Transcription ,arCOG00579,"DNA-directed RNA polymerase, subunit M/Transcription elongation factor TFIIS "
VNG1743C,15790670,NA,,NA,,NA,arCOG00579/1,NA
VNG1478G,15790477,3,COG0413,H,H,Coenzyme transport and metabolism ,arCOG00584,Ketopantoate hydroxymethyltransferase 
VNG1131G,15790212,2,COG0489,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00585,"Mrp family protein, ATPase, contains iron-sulfur cluster"
VNG5126G,10803634,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG6225C,16120161,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG5035G,10803576,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG6153G,16120102,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG6086G,16120050,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG6337G,16120241,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG5208G,10803691,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG5089G,10803612,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG6123G,16120076,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG6034G,16120007,2,COG1192,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00586,"ATPase involved in chromosome partitioning,  ParA family "
VNG5010G,10803555,NA,,NA,,NA,arCOG00586/3,NA
VNG6010G,16119986,NA,,NA,,NA,arCOG00586/3,NA
VNG2130G,15790965,2,COG0455,N,D,Cell cycle control; cell division; chromosome partitioning ,arCOG00589,"Antiactivator of flagellar biosynthesis FleN, an ATPase"
